Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,12038,1996,04,16.6
IDCJAC0003,12038,1996,05,13.0
IDCJAC0003,12038,1996,06,9.9
IDCJAC0003,12038,1996,07,10.7
IDCJAC0003,12038,1996,08,14.4
IDCJAC0003,12038,1996,09,19.7
IDCJAC0003,12038,1996,10,25.3
IDCJAC0003,12038,1996,11,27.7
IDCJAC0003,12038,1996,12,29.5
IDCJAC0003,12038,1997,01,30.0
IDCJAC0003,12038,1997,02,25.3
IDCJAC0003,12038,1997,03,21.8
IDCJAC0003,12038,1997,04,14.4
IDCJAC0003,12038,1997,05,9.3
IDCJAC0003,12038,1997,06,10.4
IDCJAC0003,12038,1997,07,11.5
IDCJAC0003,12038,1997,08,14.6
IDCJAC0003,12038,1997,09,19.2
IDCJAC0003,12038,1997,10,22.6
IDCJAC0003,12038,1997,11,26.3
IDCJAC0003,12038,1997,12,28.3
IDCJAC0003,12038,1998,01,31.2
IDCJAC0003,12038,1998,02,28.1
IDCJAC0003,12038,1998,03,23.4
IDCJAC0003,12038,1998,04,15.1
IDCJAC0003,12038,1998,05,11.5
IDCJAC0003,12038,1998,06,10.6
IDCJAC0003,12038,1998,07,9.1
IDCJAC0003,12038,1998,08,14.2
IDCJAC0003,12038,1998,09,17.8
IDCJAC0003,12038,1998,10,23.6
IDCJAC0003,12038,1998,11,27.3
IDCJAC0003,12038,1998,12,29.0
IDCJAC0003,12038,1999,01,26.2
IDCJAC0003,12038,1999,02,26.1
IDCJAC0003,12038,1999,03,16.4
IDCJAC0003,12038,1999,04,16.8
IDCJAC0003,12038,1999,05,11.1
IDCJAC0003,12038,1999,06,11.6
IDCJAC0003,12038,1999,07,11.5
IDCJAC0003,12038,1999,08,15.7
IDCJAC0003,12038,1999,09,20.1
IDCJAC0003,12038,1999,10,25.6
IDCJAC0003,12038,1999,11,23.2
IDCJAC0003,12038,1999,12,28.3
IDCJAC0003,12038,2000,01,24.5
IDCJAC0003,12038,2000,02,24.6
IDCJAC0003,12038,2000,03,17.5
IDCJAC0003,12038,2000,04,16.6
IDCJAC0003,12038,2000,05,13.0
IDCJAC0003,12038,2000,06,10.8
IDCJAC0003,12038,2000,07,11.6
IDCJAC0003,12038,2000,08,14.8
IDCJAC0003,12038,2000,09,20.6
IDCJAC0003,12038,2000,10,22.7
IDCJAC0003,12038,2000,11,27.1
IDCJAC0003,12038,2000,12,29.4
IDCJAC0003,12038,2001,01,25.8
IDCJAC0003,12038,2001,02,18.9
IDCJAC0003,12038,2001,03,23.0
IDCJAC0003,12038,2001,04,18.0
IDCJAC0003,12038,2001,05,12.2
IDCJAC0003,12038,2001,06,12.0
IDCJAC0003,12038,2001,07,11.9
IDCJAC0003,12038,2001,08,15.9
IDCJAC0003,12038,2001,09,18.8
IDCJAC0003,12038,2001,10,22.1
IDCJAC0003,12038,2001,11,26.3
IDCJAC0003,12038,2001,12,27.0
IDCJAC0003,12038,2002,01,27.8
IDCJAC0003,12038,2002,02,26.0
IDCJAC0003,12038,2002,03,22.3
IDCJAC0003,12038,2002,04,14.5
IDCJAC0003,12038,2002,05,12.7
IDCJAC0003,12038,2002,06,11.0
IDCJAC0003,12038,2002,07,12.2
IDCJAC0003,12038,2002,08,16.0
IDCJAC0003,12038,2002,09,22.0
IDCJAC0003,12038,2002,10,25.0
IDCJAC0003,12038,2002,11,26.3
IDCJAC0003,12038,2002,12,28.8
IDCJAC0003,12038,2003,01,27.0
IDCJAC0003,12038,2003,02,24.0
IDCJAC0003,12038,2003,03,21.9
IDCJAC0003,12038,2003,04,16.2
IDCJAC0003,12038,2003,05,12.6
IDCJAC0003,12038,2003,06,10.7
IDCJAC0003,12038,2003,07,11.8
IDCJAC0003,12038,2003,08,14.1
IDCJAC0003,12038,2003,09,18.3
IDCJAC0003,12038,2003,10,25.4
IDCJAC0003,12038,2003,11,25.5
IDCJAC0003,12038,2003,12,31.6
IDCJAC0003,12038,2004,01,28.5
IDCJAC0003,12038,2004,02,24.0
IDCJAC0003,12038,2004,03,21.4
IDCJAC0003,12038,2004,04,16.5
IDCJAC0003,12038,2004,05,11.9
IDCJAC0003,12038,2004,06,11.0
IDCJAC0003,12038,2004,07,10.1
IDCJAC0003,12038,2004,08,15.5
IDCJAC0003,12038,2004,09,18.4
IDCJAC0003,12038,2004,10,24.5
IDCJAC0003,12038,2004,11,26.6
IDCJAC0003,12038,2004,12,29.4
IDCJAC0003,12038,2005,01,30.6
IDCJAC0003,12038,2005,02,25.7
IDCJAC0003,12038,2005,03,19.4
IDCJAC0003,12038,2005,04,15.6
IDCJAC0003,12038,2005,05,9.8
IDCJAC0003,12038,2005,06,9.6
IDCJAC0003,12038,2005,07,12.2
IDCJAC0003,12038,2005,08,14.0
IDCJAC0003,12038,2005,09,19.9
IDCJAC0003,12038,2005,10,25.3
IDCJAC0003,12038,2005,11,29.3
IDCJAC0003,12038,2006,01,23.4
IDCJAC0003,12038,2006,02,24.6
IDCJAC0003,12038,2006,03,23.2
IDCJAC0003,12038,2006,04,15.9
IDCJAC0003,12038,2006,05,12.7
IDCJAC0003,12038,2006,06,11.9
IDCJAC0003,12038,2006,07,11.6
IDCJAC0003,12038,2006,08,15.9
IDCJAC0003,12038,2006,09,19.4
IDCJAC0003,12038,2006,10,25.2
IDCJAC0003,12038,2006,11,27.5
IDCJAC0003,12038,2006,12,29.3
IDCJAC0003,12038,2007,01,27.6
IDCJAC0003,12038,2007,02,23.9
IDCJAC0003,12038,2007,03,21.9
IDCJAC0003,12038,2007,04,16.2
IDCJAC0003,12038,2007,05,12.9
IDCJAC0003,12038,2007,06,10.4
IDCJAC0003,12038,2007,07,11.8
IDCJAC0003,12038,2007,08,15.9
IDCJAC0003,12038,2007,09,19.8
IDCJAC0003,12038,2007,10,24.2
IDCJAC0003,12038,2007,11,29.3
IDCJAC0003,12038,2007,12,26.8
IDCJAC0003,12038,2008,01,28.7
IDCJAC0003,12038,2008,02,21.8
IDCJAC0003,12038,2008,03,19.8
IDCJAC0003,12038,2008,04,15.8
IDCJAC0003,12038,2008,05,13.2
IDCJAC0003,12038,2008,06,10.2
IDCJAC0003,12038,2008,07,10.9
IDCJAC0003,12038,2008,08,15.7
IDCJAC0003,12038,2008,09,19.7
IDCJAC0003,12038,2008,10,21.7
IDCJAC0003,12038,2008,11,23.2
IDCJAC0003,12038,2008,12,30.0
IDCJAC0003,12038,2009,01,28.1
IDCJAC0003,12038,2009,02,24.1
IDCJAC0003,12038,2009,03,22.0
IDCJAC0003,12038,2009,04,17.0
IDCJAC0003,12038,2009,05,12.8
IDCJAC0003,12038,2009,06,9.8
IDCJAC0003,12038,2009,07,10.9
IDCJAC0003,12038,2009,08,14.6
IDCJAC0003,12038,2009,09,19.5
IDCJAC0003,12038,2009,10,23.8
IDCJAC0003,12038,2009,11,25.2
IDCJAC0003,12038,2009,12,29.8
IDCJAC0003,12038,2010,01,31.4
IDCJAC0003,12038,2010,02,25.2
IDCJAC0003,12038,2010,03,19.6
IDCJAC0003,12038,2010,04,16.1
IDCJAC0003,12038,2010,05,12.4
IDCJAC0003,12038,2010,06,10.0
IDCJAC0003,12038,2010,07,11.4
IDCJAC0003,12038,2010,08,14.5
IDCJAC0003,12038,2010,09,18.4
IDCJAC0003,12038,2010,10,25.7
IDCJAC0003,12038,2010,11,29.0
IDCJAC0003,12038,2010,12,26.1
IDCJAC0003,12038,2011,01,25.6
IDCJAC0003,12038,2011,02,17.0
IDCJAC0003,12038,2011,03,19.5
IDCJAC0003,12038,2011,04,16.6
IDCJAC0003,12038,2011,05,10.5
IDCJAC0003,12038,2011,06,9.3
IDCJAC0003,12038,2011,07,9.9
IDCJAC0003,12038,2011,08,14.8
IDCJAC0003,12038,2011,09,19.1
IDCJAC0003,12038,2011,10,19.1
IDCJAC0003,12038,2011,11,27.8
IDCJAC0003,12038,2011,12,25.1
IDCJAC0003,12038,2012,01,26.8
IDCJAC0003,12038,2012,02,23.8
IDCJAC0003,12038,2012,03,19.6
IDCJAC0003,12038,2012,04,17.3
IDCJAC0003,12038,2012,05,13.2
IDCJAC0003,12038,2012,06,10.3
IDCJAC0003,12038,2012,07,11.6
IDCJAC0003,12038,2012,08,15.3
IDCJAC0003,12038,2012,09,19.9
IDCJAC0003,12038,2012,10,23.2
IDCJAC0003,12038,2012,11,25.0
IDCJAC0003,12038,2012,12,28.7
IDCJAC0003,12038,2013,01,26.8
IDCJAC0003,12038,2013,02,26.2
IDCJAC0003,12038,2013,03,19.6
IDCJAC0003,12038,2013,04,15.2
IDCJAC0003,12038,2013,05,11.6
IDCJAC0003,12038,2013,06,10.0
IDCJAC0003,12038,2013,07,11.4
IDCJAC0003,12038,2013,08,15.3
IDCJAC0003,12038,2013,09,17.6
IDCJAC0003,12038,2013,10,24.9
IDCJAC0003,12038,2013,11,25.4
IDCJAC0003,12038,2013,12,27.2
IDCJAC0003,12038,2014,01,25.1
IDCJAC0003,12038,2014,02,23.7
IDCJAC0003,12038,2014,03,20.3
IDCJAC0003,12038,2014,04,15.6
IDCJAC0003,12038,2014,05,11.6
IDCJAC0003,12038,2014,06,11.1
IDCJAC0003,12038,2014,07,11.6
IDCJAC0003,12038,2014,08,14.2
IDCJAC0003,12038,2014,09,18.0
IDCJAC0003,12038,2014,10,22.9
IDCJAC0003,12038,2014,11,24.0
IDCJAC0003,12038,2014,12,29.6
IDCJAC0003,12038,2015,01,28.5
IDCJAC0003,12038,2015,02,24.2
IDCJAC0003,12038,2015,03,18.1
IDCJAC0003,12038,2015,04,14.3
IDCJAC0003,12038,2015,05,12.6
IDCJAC0003,12038,2015,06,10.6
IDCJAC0003,12038,2015,07,10.5
IDCJAC0003,12038,2015,08,13.6
IDCJAC0003,12038,2015,09,20.0
IDCJAC0003,12038,2015,10,23.1
IDCJAC0003,12038,2015,11,24.6
IDCJAC0003,12038,2015,12,29.1
IDCJAC0003,12038,2016,01,23.7
IDCJAC0003,12038,2016,02,25.3
IDCJAC0003,12038,2016,03,16.4
IDCJAC0003,12038,2016,04,15.2
IDCJAC0003,12038,2016,05,12.9
IDCJAC0003,12038,2016,06,9.6
IDCJAC0003,12038,2016,07,10.9
IDCJAC0003,12038,2016,08,13.8
IDCJAC0003,12038,2016,09,19.2
IDCJAC0003,12038,2016,10,23.0
IDCJAC0003,12038,2016,11,28.4
IDCJAC0003,12038,2016,12,27.9
IDCJAC0003,12038,2017,01,26.6
IDCJAC0003,12038,2017,02,21.7
IDCJAC0003,12038,2017,03,18.8
IDCJAC0003,12038,2017,04,15.9
IDCJAC0003,12038,2017,05,12.3
IDCJAC0003,12038,2017,06,10.8
IDCJAC0003,12038,2017,07,12.3
IDCJAC0003,12038,2017,08,14.0
IDCJAC0003,12038,2017,09,18.4
IDCJAC0003,12038,2017,10,24.5
IDCJAC0003,12038,2017,11,25.8
IDCJAC0003,12038,2017,12,27.3
IDCJAC0003,12038,2018,01,23.4
IDCJAC0003,12038,2018,02,20.3
IDCJAC0003,12038,2018,03,20.4
IDCJAC0003,12038,2018,04,16.2
IDCJAC0003,12038,2018,05,12.9
IDCJAC0003,12038,2018,06,11.1
IDCJAC0003,12038,2018,07,12.2
IDCJAC0003,12038,2018,08,14.9
IDCJAC0003,12038,2018,09,19.5
IDCJAC0003,12038,2018,10,22.2
IDCJAC0003,12038,2018,11,26.2
IDCJAC0003,12038,2018,12,28.2
IDCJAC0003,12038,2019,01,29.2
IDCJAC0003,12038,2019,02,25.9
IDCJAC0003,12038,2019,03,19.4
IDCJAC0003,12038,2019,04,14.4
IDCJAC0003,12038,2019,05,13.3
IDCJAC0003,12038,2019,06,10.8
IDCJAC0003,12038,2019,07,12.7
IDCJAC0003,12038,2019,08,14.9
IDCJAC0003,12038,2019,09,19.9
IDCJAC0003,12038,2019,10,24.2
IDCJAC0003,12038,2019,11,28.5
IDCJAC0003,12038,2019,12,28.3
IDCJAC0003,12038,2020,01,27.7
IDCJAC0003,12038,2020,02,22.8
IDCJAC0003,12038,2020,03,19.4
IDCJAC0003,12038,2020,04,15.5
IDCJAC0003,12038,2020,05,13.0
IDCJAC0003,12038,2020,06,11.5
IDCJAC0003,12038,2020,07,12.4
IDCJAC0003,12038,2020,08,14.6
IDCJAC0003,12038,2020,09,18.7
IDCJAC0003,12038,2020,10,22.3
